status,paid_only,is_favor,frequency,progress,stat_question_id,stat_question__article__live,stat_question__article__slug,stat_question__article__has_video_solution,stat_question__title,stat_question__title_slug,stat_question__hide,stat_total_acs,stat_total_submitted,stat_frontend_question_id,stat_is_new_question,difficulty_level
,True,False,0,0,734,False,sentence-similarity,False,Sentence Similarity,sentence-similarity,False,44128,103555,734,False,1
,False,False,0,0,733,True,flood-fill,False,Flood Fill,flood-fill,False,251734,447555,733,False,1
,False,False,0,0,732,True,my-calendar-iii,False,My Calendar III,my-calendar-iii,False,31857,49710,732,False,3
,False,False,0,0,731,True,my-calendar-ii,False,My Calendar II,my-calendar-ii,False,59709,115195,731,False,2
,False,False,0,0,730,False,count-different-palindromic-subsequences,False,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,False,21604,49697,730,False,3
,False,False,0,0,729,True,my-calendar-i,False,My Calendar I,my-calendar-i,False,119712,220808,729,False,2
,False,False,0,0,728,True,self-dividing-numbers,False,Self Dividing Numbers,self-dividing-numbers,False,160039,209961,728,False,1
,True,False,0,0,727,False,minimum-window-subsequence,False,Minimum Window Subsequence,minimum-window-subsequence,False,62940,147154,727,False,3
,False,False,0,0,726,True,number-of-atoms,False,Number of Atoms,number-of-atoms,False,36177,70651,726,False,3
,False,False,0,0,725,True,split-linked-list-in-parts,False,Split Linked List in Parts,split-linked-list-in-parts,False,65265,121403,725,False,2
,False,False,0,0,724,True,find-pivot-index,False,Find Pivot Index,find-pivot-index,False,219037,457426,724,False,1
,True,False,0,0,723,True,candy-crush,False,Candy Crush,candy-crush,False,38611,52525,723,False,2
,False,False,0,0,722,False,remove-comments,False,Remove Comments,remove-comments,False,46265,125536,722,False,2
,False,False,0,0,721,True,accounts-merge,False,Accounts Merge,accounts-merge,False,162284,304299,721,False,2
,False,False,0,0,720,True,longest-word-in-dictionary,False,Longest Word in Dictionary,longest-word-in-dictionary,False,92110,184814,720,False,2
,False,False,0,0,719,True,find-k-th-smallest-pair-distance,False,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,False,47107,142251,719,False,3
,False,False,0,0,718,True,maximum-length-of-repeated-subarray,False,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,False,130877,256341,718,False,2
,False,False,0,0,717,False,1-bit-and-2-bit-characters,False,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,False,92523,200044,717,False,1
,True,False,0,0,716,True,max-stack,False,Max Stack,max-stack,False,83807,191475,716,False,1
,False,False,0,0,715,False,range-module,False,Range Module,range-module,False,33739,80407,715,False,3
,False,False,0,0,714,True,best-time-to-buy-and-sell-stock-with-transaction-fee,False,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,False,118764,201560,714,False,2
,False,False,0,0,713,True,subarray-product-less-than-k,False,Subarray Product Less Than K,subarray-product-less-than-k,False,111869,272172,713,False,2
,False,False,0,0,712,True,minimum-ascii-delete-sum-for-two-strings,False,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,False,50669,84222,712,False,2
,True,False,0,0,711,False,number-of-distinct-islands-ii,False,Number of Distinct Islands II,number-of-distinct-islands-ii,False,7353,14645,711,False,3
,False,False,0,0,699,True,falling-squares,False,Falling Squares,falling-squares,False,17111,39423,699,False,3
,False,False,0,0,698,False,partition-to-k-equal-sum-subsets,False,Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,False,138783,307610,698,False,2
,False,False,0,0,697,True,degree-of-an-array,False,Degree of an Array,degree-of-an-array,False,118508,215974,697,False,1
,False,False,0,0,696,True,count-binary-substrings,False,Count Binary Substrings,count-binary-substrings,False,87100,141099,696,False,1
,False,False,0,0,695,True,max-area-of-island,False,Max Area of Island,max-area-of-island,False,303809,453598,695,False,2
,True,False,0,0,694,True,number-of-distinct-islands,True,Number of Distinct Islands,number-of-distinct-islands,False,97868,166867,694,False,2
,False,False,0,0,693,True,binary-number-with-alternating-bits,False,Binary Number with Alternating Bits,binary-number-with-alternating-bits,False,79654,131998,693,False,1
,False,False,0,0,692,False,top-k-frequent-words,False,Top K Frequent Words,top-k-frequent-words,False,301302,562300,692,False,2
,False,False,0,0,691,False,stickers-to-spell-word,False,Stickers to Spell Word,stickers-to-spell-word,False,23731,51625,691,False,3
,False,False,0,0,690,True,employee-importance,False,Employee Importance,employee-importance,False,132961,219871,690,False,1
,False,False,0,0,689,True,maximum-sum-of-3-non-overlapping-intervals,False,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,False,56316,117885,689,False,3
,False,False,0,0,688,True,knight-probability-in-chessboard,False,Knight Probability in Chessboard,knight-probability-in-chessboard,False,66131,129899,688,False,2
,False,False,0,0,687,True,longest-univalue-path,False,Longest Univalue Path,longest-univalue-path,False,121469,318314,687,False,2
,False,False,0,0,686,False,repeated-string-match,False,Repeated String Match,repeated-string-match,False,110018,332953,686,False,2
,False,False,0,0,685,False,redundant-connection-ii,False,Redundant Connection II,redundant-connection-ii,False,45321,136280,685,False,3
,False,False,0,0,684,True,redundant-connection,False,Redundant Connection,redundant-connection,False,158297,263876,684,False,2
,True,False,0,0,683,False,k-empty-slots,False,K Empty Slots,k-empty-slots,False,52662,144748,683,False,3
,False,False,0,0,682,True,baseball-game,False,Baseball Game,baseball-game,False,123191,180612,682,False,1
,True,False,0,0,681,False,next-closest-time,False,Next Closest Time,next-closest-time,False,81792,177427,681,False,2
,False,False,0,0,680,False,valid-palindrome-ii,False,Valid Palindrome II,valid-palindrome-ii,False,295246,787697,680,False,1
,False,False,0,0,679,False,24-game,False,24 Game,24-game,False,52858,110843,679,False,3
,False,False,0,0,678,True,valid-parenthesis-string,False,Valid Parenthesis String,valid-parenthesis-string,False,140511,437810,678,False,2
,False,False,0,0,677,True,map-sum-pairs,False,Map Sum Pairs,map-sum-pairs,False,72804,127823,677,False,2
,False,False,0,0,676,False,implement-magic-dictionary,False,Implement Magic Dictionary,implement-magic-dictionary,False,53075,95060,676,False,2
,False,False,0,0,675,False,cutoff-trees-for-golf-event,False,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,False,46296,130371,675,False,3
,False,False,0,0,674,True,longest-continuous-increasing-subsequence,False,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,False,158540,339121,674,False,1
,False,False,0,0,673,False,number-of-longest-increasing-subsequence,False,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,False,84563,216602,673,False,2
,False,False,0,0,672,False,bulb-switcher-ii,False,Bulb Switcher II,bulb-switcher-ii,False,14985,29433,672,False,2
,False,False,0,0,671,True,second-minimum-node-in-a-binary-tree,False,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,False,110544,257118,671,False,1
,False,False,0,0,670,False,maximum-swap,False,Maximum Swap,maximum-swap,False,106604,233443,670,False,2
,False,False,0,0,669,True,trim-a-binary-search-tree,False,Trim a Binary Search Tree,trim-a-binary-search-tree,False,166053,257913,669,False,2
,False,False,0,0,668,True,kth-smallest-number-in-multiplication-table,False,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,False,28298,58416,668,False,3
,False,False,0,0,667,True,beautiful-arrangement-ii,False,Beautiful Arrangement II,beautiful-arrangement-ii,False,44366,75203,667,False,2
,True,False,0,0,666,True,path-sum-iv,False,Path Sum IV,path-sum-iv,False,16914,29353,666,False,2
,False,False,0,0,665,True,non-decreasing-array,False,Non-decreasing Array,non-decreasing-array,False,156243,744316,665,False,2
,False,False,0,0,664,False,strange-printer,False,Strange Printer,strange-printer,False,19268,45265,664,False,3
,True,False,0,0,663,True,equal-tree-partition,False,Equal Tree Partition,equal-tree-partition,False,21278,53353,663,False,2
,False,False,0,0,662,True,maximum-width-of-binary-tree,False,Maximum Width of Binary Tree,maximum-width-of-binary-tree,False,119441,302784,662,False,2
,False,False,0,0,661,False,image-smoother,False,Image Smoother,image-smoother,False,56959,108006,661,False,1
,True,False,0,0,660,True,remove-9,False,Remove 9,remove-9,False,7682,14097,660,False,3
,False,False,0,0,659,False,split-array-into-consecutive-subsequences,False,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,False,60322,134756,659,False,2
,False,False,0,0,658,True,find-k-closest-elements,False,Find K Closest Elements,find-k-closest-elements,False,203340,469836,658,False,2
,False,False,0,0,657,True,judge-route-circle,False,Robot Return to Origin,robot-return-to-origin,False,296514,398232,657,False,1
,True,False,0,0,656,True,coin-path,False,Coin Path,coin-path,False,11116,36876,656,False,3
,False,False,0,0,655,False,print-binary-tree,False,Print Binary Tree,print-binary-tree,False,41920,73273,655,False,2
,False,False,0,0,654,True,maximum-binary-tree,False,Maximum Binary Tree,maximum-binary-tree,False,176095,214399,654,False,2
,False,False,0,0,653,True,two-sum-iv,False,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,False,209090,368327,653,False,1
,False,False,0,0,652,False,find-duplicate-subtrees,False,Find Duplicate Subtrees,find-duplicate-subtrees,False,106452,196962,652,False,2
,True,False,0,0,651,False,4-keys-keyboard,False,4 Keys Keyboard,4-keys-keyboard,False,19135,35845,651,False,2
,False,False,0,0,650,True,2-keys-keyboard,False,2 Keys Keyboard,2-keys-keyboard,False,83473,163788,650,False,2
,False,False,0,0,649,False,dota2-senate,False,Dota2 Senate,dota2-senate,False,16123,40690,649,False,2
,False,False,0,0,648,True,replace-words,False,Replace Words,replace-words,False,76848,127805,648,False,2
,False,False,0,0,647,True,palindromic-substrings,False,Palindromic Substrings,palindromic-substrings,False,308324,488002,647,False,2
,False,False,0,0,646,True,maximum-length-of-pair-chain,False,Maximum Length of Pair Chain,maximum-length-of-pair-chain,False,86317,159396,646,False,2
,False,False,0,0,645,True,set-mismatch,False,Set Mismatch,set-mismatch,False,137478,336079,645,False,1
,True,False,0,0,644,True,maximum-average-subarray-ii,True,Maximum Average Subarray II,maximum-average-subarray-ii,False,16055,46416,644,False,3
,False,False,0,0,643,True,maximum-average-subarray,False,Maximum Average Subarray I,maximum-average-subarray-i,False,108724,256178,643,False,1
,True,False,0,0,642,False,design-search-autocomplete-system,False,Design Search Autocomplete System,design-search-autocomplete-system,False,89617,190292,642,False,3
,False,False,0,0,640,True,solve-the-equation,False,Solve the Equation,solve-the-equation,False,29299,68123,640,False,2
,False,False,0,0,639,True,decode-ways-ii,False,Decode Ways II,decode-ways-ii,False,54465,180657,639,False,3
,False,False,0,0,638,True,shopping-offers,False,Shopping Offers,shopping-offers,False,40052,74352,638,False,2
,False,False,0,0,637,True,average-of-levels-in-binary-tree,False,Average of Levels in Binary Tree,average-of-levels-in-binary-tree,False,210771,315395,637,False,1
,False,False,0,0,636,False,exclusive-time-of-functions,False,Exclusive Time of Functions,exclusive-time-of-functions,False,120626,213512,636,False,2
,True,False,0,0,635,True,design-log-storage,False,Design Log Storage System,design-log-storage-system,False,24551,40352,635,False,2
,True,False,0,0,634,True,find-derangements,False,Find the Derangement of An Array,find-the-derangement-of-an-array,False,7586,18663,634,False,2
,False,False,0,0,633,True,sum-of-square-numbers,False,Sum of Square Numbers,sum-of-square-numbers,False,88802,269057,633,False,2
,False,False,0,0,632,True,smallest-range,False,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,False,50671,91090,632,False,3
,True,False,0,0,631,True,design-excel-sum-formula,False,Design Excel Sum Formula,design-excel-sum-formula,False,5733,16698,631,False,3
,False,False,0,0,630,True,course-schedule-iii,False,Course Schedule III,course-schedule-iii,False,47128,134629,630,False,3
,False,False,0,0,629,True,k-inverse-pairs-array,False,K Inverse Pairs Array,k-inverse-pairs-array,False,23237,62739,629,False,3
,False,False,0,0,628,True,maximmum-product-of-three-numbers,False,Maximum Product of Three Numbers,maximum-product-of-three-numbers,False,164819,353317,628,False,1
,True,False,0,0,625,True,minimum-factorization,False,Minimum Factorization,minimum-factorization,False,9588,28993,625,False,2
,True,False,0,0,624,True,maximum-distance-in-array,False,Maximum Distance in Arrays,maximum-distance-in-arrays,False,31203,78297,624,False,2
,False,False,0,0,623,True,add-one-row-in-a-tree,False,Add One Row to Tree,add-one-row-to-tree,False,73484,137894,623,False,2
,False,False,0,0,621,True,task-scheduler,False,Task Scheduler,task-scheduler,False,283740,534826,621,False,2
,False,False,0,0,617,True,merge-two-binary-trees,False,Merge Two Binary Trees,merge-two-binary-trees,False,418752,549822,617,False,1
,True,False,0,0,616,False,add-bold-tag-in-a-string,False,Add Bold Tag in String,add-bold-tag-in-string,False,53212,116927,616,False,2
,False,False,0,0,611,True,valid-triangle-number,False,Valid Triangle Number,valid-triangle-number,False,115147,235076,611,False,2
,False,False,0,0,609,True,find-duplicate-file-in-system,False,Find Duplicate File in System,find-duplicate-file-in-system,False,84715,134192,609,False,2
,False,False,0,0,606,True,construct-string-from-binary-tree,False,Construct String from Binary Tree,construct-string-from-binary-tree,False,109879,194904,606,False,1
,False,False,0,0,605,True,can-place-flowers,False,Can Place Flowers,can-place-flowers,False,188781,597670,605,False,1
,True,False,0,0,604,True,design-compressed-string-iterator,False,Design Compressed String Iterator,design-compressed-string-iterator,False,22810,59179,604,False,1
,False,False,0,0,600,True,non-negative-integers-without-consecutive-ones,False,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,False,27560,72374,600,False,3
,False,False,0,0,599,True,minimum-index-sum-of-two-lists,False,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,False,121863,232148,599,False,1
,False,False,0,0,598,True,range-addition-ii,False,Range Addition II,range-addition-ii,False,49258,97142,598,False,1
,False,False,0,0,594,True,longest-harmonious-subsequence,False,Longest Harmonious Subsequence,longest-harmonious-subsequence,False,100970,195339,594,False,1
,False,False,0,0,593,True,valid-square,False,Valid Square,valid-square,False,66698,153734,593,False,2
,False,False,0,0,592,True,fraction-additon-and-subtraction,False,Fraction Addition and Subtraction,fraction-addition-and-subtraction,False,24662,48453,592,False,2
